Prey-Id,SA Date-Time,Signal Time,Spider-Id,Distance From Spider,Trip No
o_gy1,2019-01-07 11:38:00,2019-01-07 11:38:00,1,5.34,2.0

o_tt,2019-01-07 11:47:00,2019-01-07 11:47:00,1,1.93,2.0

y_gy2,2019-01-07 11:51:00,2019-01-07 11:51:00,1,11.19,2.0

b_rd,2019-01-07 11:55:00,2019-01-07 11:55:00,1,17.09,2.0

bstub_w,2019-01-07 11:59:00,2019-01-07 11:59:00,1,5.34,2.0

o_rs,2019-01-07 12:05:00,2019-01-07 12:05:00,1,12.98,2.0

b_rs,2019-01-07 12:11:00,2019-01-07 12:11:00,2,10.91,2.0

y_gy1,2019-01-07 12:13:00,2019-01-07 12:13:00,2,10.67,2.0

b_o,2019-01-07 12:21:00,2019-01-07 12:21:00,2,7.4,2.0

rd_end_south,2019-01-07 12:23:00,2019-01-07 12:23:00,0,24.17,2.0

b_rs,2019-01-07 12:51:00,2019-01-07 12:51:00,2,7.14,2.0

rc_end_north,2019-01-08 06:23:00,2019-01-08 06:23:00,2,9.77,1.0

y_gy1,2019-01-08 06:25:00,2019-01-08 06:25:00,2,3.49,1.0

rh_end_south,2019-01-08 06:26:00,2019-01-08 06:26:00,0,8.74,1.0

b_rd_dupe,2019-01-08 06:34:00,2019-01-08 06:34:00,0,14.22,1.0

g_w,2019-01-08 06:36:00,2019-01-08 06:36:00,2,5.44,1.0

b_bw,2019-01-08 06:47:00,2019-01-08 06:47:00,2,5.24,1.0

v_end_west,2019-01-08 06:48:00,2019-01-08 06:48:00,0,4.98,1.0

v_rs,2019-01-08 06:59:00,2019-01-08 06:59:00,1,5.21,1.0

w_rt,2019-01-08 07:23:00,2019-01-08 07:23:00,2,5.07,1.0

park_east,2019-01-08 07:28:00,2019-01-08 07:28:00,1,5.56,1.0

w_rt,2019-01-08 07:36:00,2019-01-08 07:36:00,2,1.64,1.0

b_o,2019-01-08 07:49:00,2019-01-08 07:49:00,1,3.41,1.0

b_bw,2019-01-08 08:00:00,2019-01-08 08:00:00,2,5.24,1.0

o_rc,2019-01-08 08:09:00,2019-01-08 08:09:00,1,8.73,1.0

o_w_2,2019-01-08 08:10:00,2019-01-08 08:10:00,0,15.01,1.0

b_gy2,2019-01-08 08:38:00,2019-01-08 08:38:00,1,5.38,1.0

o_w_2,2019-01-08 08:53:00,2019-01-08 08:53:00,0,1.68,1.0

park_east,2019-01-08 09:07:00,2019-01-08 09:07:00,1,3.28,1.0

o_rt,2019-01-08 09:10:00,2019-01-08 09:10:00,2,5.14,1.0

b_gy2,2019-01-08 09:15:00,2019-01-08 09:15:00,1,1.58,1.0

y_rs,2019-01-08 09:17:00,2019-01-08 09:17:00,0,5.11,1.0

rd_end_south,2019-01-08 09:38:00,2019-01-08 09:38:00,2,10.57,1.0

rh_end_tt_4,2019-01-08 09:46:00,2019-01-08 09:46:00,2,10.28,1.0

b_rd_dupe,2019-01-08 09:47:00,2019-01-08 09:47:00,1,21.78,1.0

o_gy1,2019-01-08 09:52:00,2019-01-08 09:52:00,0.0,5.85,1.0

w_rs,2019-01-08 09:54:00,2019-01-08 09:54:00,0,3.6,1.0

rh_end_tt_3,2019-01-08 09:57:00,2019-01-08 09:57:00,2,0.0,1.0

b_tt_3_dupe,2019-01-08 10:01:00,2019-01-08 10:01:00,0.0,8.77,1.0

b_tt_2,2019-01-08 10:15:00,2019-01-08 10:15:00,0,1.74,1.0

rd_end_north,2019-01-08 10:28:00,2019-01-08 10:28:00,1,3.33,1.0

v_bv,2019-01-08 10:34:00,2019-01-08 10:34:00,0,5.63,1.0

o_w_1,2019-01-08 10:42:00,2019-01-08 10:42:00,2,1.93,1.0

rh_end_tt_3,2019-01-08 10:59:00,2019-01-08 10:59:00,2,1.68,1.0

y_gy2,2019-01-08 11:00:00,2019-01-08 11:00:00,0,11.88,1.0

b_o,2019-01-08 11:20:00,2019-01-08 11:20:00,0,5.05,1.0

nature_end_west,2019-01-08 11:24:00,2019-01-08 11:24:00,2,5.24,1.0

b_y,2019-01-08 11:25:00,2019-01-08 11:25:00,0.0,3.62,2.0

rh_end_tt_2,2019-01-08 11:26:00,2019-01-08 11:26:00,1,7.35,1.0

b_tt_2_dupe,2019-01-08 11:31:00,2019-01-08 11:31:00,1,8.36,1.0

y_rc,2019-01-08 11:39:00,2019-01-08 11:39:00,1,10.93,1.0

park_east,2019-01-08 11:40:00,2019-01-08 11:40:00,2,5.35,2.0

w_rs,2019-01-08 11:44:00,2019-01-08 11:44:00,2.0,6.97,2.0

g_rc,2019-01-08 11:59:00,2019-01-08 11:59:00,2.0,5.56,2.0

g_rc,2019-01-08 12:18:00,2019-01-08 12:18:00,2.0,2.22,2.0

g_rs,2019-01-09 06:03:00,2019-01-09 06:03:00,1,3.34,1.0

b_rt,2019-01-09 06:14:00,2019-01-09 06:14:00,2,5.3,1.0

rh_end_tt_2,2019-01-09 06:18:00,2019-01-09 06:18:00,0,1.6,1.0

b_tt_3_dupe,2019-01-09 06:49:00,2019-01-09 06:49:00,2,6.43,1.0

rh_end_tt_1,2019-01-09 06:52:00,2019-01-09 06:52:00,0,1.63,1.0

b_gy2,2019-01-09 06:53:00,2019-01-09 06:53:00,1,3.92,1.0

b_bw,2019-01-09 06:58:00,2019-01-09 06:58:00,2,5.02,1.0

g_gy2,2019-01-09 07:03:00,2019-01-09 07:03:00,1,3.76,1.0

rd_end_south_dupe,2019-01-09 07:06:00,2019-01-09 07:06:00,0,6.83,1.0

b_tt_1,2019-01-09 07:33:00,2019-01-09 07:33:00,2,3.52,1.0

o_rc,2019-01-09 07:36:00,2019-01-09 07:36:00,1,7.38,1.0

park_east,2019-01-09 07:38:00,2019-01-09 07:38:00,1,7.05,1.0

v_bv,2019-01-09 07:41:00,2019-01-09 07:41:00,1,10.93,1.0

w_tt,2019-01-09 07:45:00,2019-01-09 07:45:00,2,3.7,1.0

v_rt,2019-01-09 07:46:00,2019-01-09 07:46:00,0,7.63,1.0

g_rc,2019-01-09 07:57:00,2019-01-09 07:57:00,1,3.9,1.0

o_rh,2019-01-09 08:16:00,2019-01-09 08:16:00,2,5.1,1.0

rt_end_north,2019-01-09 08:21:00,2019-01-09 08:21:00,0,4.19,1.0

b_rs,2019-01-09 08:42:00,2019-01-09 08:42:00,1,4.35,1.0

b_end_west,2019-01-09 08:49:00,2019-01-09 08:49:00,2,7.38,1.0

b_rt,2019-01-09 08:52:00,2019-01-09 08:52:00,0,3.32,1.0

v_rh,2019-01-09 08:54:00,2019-01-09 08:54:00,0,3.97,1.0

g_w,2019-01-09 09:10:00,2019-01-09 09:10:00,2,7.3,1.0

rt_end_north,2019-01-09 09:35:00,2019-01-09 09:35:00,0,1.98,1.0

nature_end_west,2019-01-09 09:54:00,2019-01-09 09:54:00,2,8.87,1.0

o_y_tt_end_west,2019-01-09 09:56:00,2019-01-09 09:56:00,2,0.0,2.0

b_rh,2019-01-09 09:57:00,2019-01-09 09:57:00,0,3.9,1.0

b_tt_2,2019-01-09 10:00:00,2019-01-09 10:00:00,0,5.57,1.0

rc_end_south,2019-01-09 10:02:00,2019-01-09 10:02:00,2,9.56,1.0

v_rh,2019-01-09 10:36:00,2019-01-09 10:36:00,0,3.97,1.0

rh_end_tt_1,2019-01-09 10:38:00,2019-01-09 10:38:00,0,5.39,1.0

y_rc,2019-01-09 10:40:00,2019-01-09 10:40:00,2,0.0,1.0

w_gy1,2019-01-09 11:05:00,2019-01-09 11:05:00,2,1.73,1.0

o_tt,2019-01-09 11:08:00,2019-01-09 11:08:00,0,6.49,1.0

g_rs,2019-01-09 11:19:00,2019-01-09 11:19:00,1,3.87,1.0

o_rs,2019-01-09 11:20:00,2019-01-09 11:20:00,2,8.88,2.0

b_w,2019-01-09 11:22:00,2019-01-09 11:22:00,2.0,3.77,2.0

g_gy2,2019-01-09 11:29:00,2019-01-09 11:29:00,2,3.13,2.0

w_rt,2019-01-09 11:31:00,2019-01-09 11:31:00,1,11.1,1.0

tt_rt,2019-01-09 11:51:00,2019-01-09 11:51:00,1,4.78,1.0

g_rt,2019-01-09 12:03:00,2019-01-09 12:03:00,1,1.64,1.0

rh_end_north,2019-01-09 12:09:00,2019-01-09 12:09:00,1,7.42,1.0

rh_end_tt_3,2019-01-09 12:37:00,2019-01-09 12:37:00,2,15.31,2.0

b_o,2019-01-09 12:41:00,2019-01-09 12:41:00,0,5.25,2.0

y_rt,2019-01-09 12:44:00,2019-01-09 12:44:00,2,2.06,2.0

b_rd_dupe,2019-01-09 12:56:00,2019-01-09 12:56:00,2,10.39,2.0

g_rt,2019-01-09 12:58:00,2019-01-09 12:58:00,2,9.11,2.0

o_y_tt_end_west,2019-01-09 13:16:00,2019-01-09 13:16:00,2,10.5,2.0

o_y_tt_end_west,2019-01-09 13:28:00,2019-01-09 13:28:00,2,2.01,2.0

v_rd,2019-01-09 13:45:00,2019-01-09 13:45:00,2,8.96,2.0

y_rt,2019-01-09 13:47:00,2019-01-09 13:47:00,2,9.14,2.0

g_rc,2019-01-09 13:49:00,2019-01-09 13:49:00,0,9.48,2.0

b_tt_3,2019-01-10 06:42:00,2019-01-10 06:42:00,2,7.72,1.0

o_w_2,2019-01-10 07:05:00,2019-01-10 07:05:00,1,3.52,1.0

b_rt,2019-01-10 07:07:00,2019-01-10 07:07:00,0,5.43,1.0

o_tt,2019-01-10 07:09:00,2019-01-10 07:09:00,0,3.31,1.0

y_rh,2019-01-10 07:38:00,2019-01-10 07:38:00,0,5.54,1.0

rh_end_north,2019-01-10 07:39:00,2019-01-10 07:39:00,2,7.96,1.0

y_gy2,2019-01-10 07:42:00,2019-01-10 07:42:00,1,5.29,1.0

y_rs,2019-01-10 07:52:00,2019-01-10 07:52:00,1,0.0,1.0

g_rs,2019-01-10 08:08:00,2019-01-10 08:08:00,1,3.63,1.0

g_w,2019-01-10 08:12:00,2019-01-10 08:12:00,2,8.45,1.0

w_rs,2019-01-10 08:29:00,2019-01-10 08:29:00,1,0.0,1.0

rc_end_north,2019-01-10 08:33:00,2019-01-10 08:33:00,2,11.79,1.0

g_rc,2019-01-10 08:47:00,2019-01-10 08:47:00,2,3.3,1.0

rt_end_south,2019-01-10 08:56:00,2019-01-10 08:56:00,0,5.72,1.0

w_rs,2019-01-10 09:15:00,2019-01-10 09:15:00,1,1.6,1.0

b_rs,2019-01-10 09:21:00,2019-01-10 09:21:00,1,3.37,1.0

y_gy1,2019-01-10 09:58:00,2019-01-10 09:58:00,0,2.0,1.0

park_east,2019-01-10 10:09:00,2019-01-10 10:09:00,1,3.95,1.0

w_gy1,2019-01-10 10:17:00,2019-01-10 10:17:00,0,3.73,1.0

y_rs,2019-01-10 10:30:00,2019-01-10 10:30:00,1,7.17,1.0

o_w_1,2019-01-10 10:39:00,2019-01-10 10:39:00,0,5.38,1.0

b_tt_3_dupe,2019-01-10 10:48:00,2019-01-10 10:48:00,0,9.22,1.0

b_v,2019-01-10 11:07:00,2019-01-10 11:07:00,0,11.4,1.0

bstub_w,2019-01-10 11:21:00,2019-01-10 11:21:00,0,3.64,1.0

v_bv,2019-01-10 11:22:00,2019-01-10 11:22:00,2,3.49,1.0

nature_end_west,2019-01-10 11:26:00,2019-01-10 11:26:00,0,10.75,1.0

v_rh,2019-01-10 11:28:00,2019-01-10 11:28:00,0,10.14,1.0

g_gy2,2019-01-10 11:34:00,2019-01-10 11:34:00,1,5.41,1.0

g_gy1,2019-01-10 12:08:00,2019-01-10 12:08:00,2,5.4,1.0

y_rh,2019-01-10 12:37:00,2019-01-10 12:37:00,0,10.37,1.0

b_rh,2019-01-10 12:39:00,2019-01-10 12:39:00,0,8.45,1.0

rd_end_north,2019-01-10 12:43:00,2019-01-10 12:43:00,2,11.65,1.0

g_rs,2019-01-10 12:56:00,2019-01-10 12:56:00,1,5.53,1.0

y_rh,2019-01-10 13:19:00,2019-01-10 13:19:00,2,12.89,1.0

o_gy2,2019-01-10 13:23:00,2019-01-10 13:23:00,1,5.53,1.0

rc_end_north,2019-01-10 13:28:00,2019-01-10 13:28:00,1,13.65,1.0

w_gy2,2019-01-10 13:32:00,2019-01-10 13:32:00,0,7.04,2.0

rh_end_tt_2,2019-01-10 13:34:00,2019-01-10 13:34:00,2,3.62,1.0

g_rs,2019-01-10 13:42:00,2019-01-10 13:42:00,0,5.53,2.0

b_end_west,2019-01-10 13:44:00,2019-01-10 13:44:00,2,8.99,1.0

park_east,2019-01-10 13:47:00,2019-01-10 13:47:00,0,3.95,2.0

b_o,2019-01-10 13:55:00,2019-01-10 13:55:00,0,3.41,2.0

g_rt,2019-01-10 13:56:00,2019-01-10 13:56:00,2,9.3,1.0

v_rs,2019-01-10 13:58:00,2019-01-10 13:58:00,0,7.4,2.0

b_gy2,2019-01-10 14:07:00,2019-01-10 14:07:00,0,5.53,2.0

b_rt,2019-01-11 06:03:00,2019-01-11 06:03:00,2,5.3,1.0

g_rc,2019-01-11 06:07:00,2019-01-11 06:07:00,1,5.56,1.0

b_rs,2019-01-11 06:11:00,2019-01-11 06:11:00,1,1.68,2.0

o_w_1,2019-01-11 06:27:00,2019-01-11 06:27:00,2,3.29,1.0

tt_rt,2019-01-11 06:40:00,2019-01-11 06:40:00,2,4.78,1.0

rc_end_north,2019-01-11 06:59:00,2019-01-11 06:59:00,2,8.25,1.0

rh_end_tt_2,2019-01-11 07:04:00,2019-01-11 07:04:00,0,1.6,2.0

b_w,2019-01-11 07:14:00,2019-01-11 07:14:00,1,3.34,1.0

b_rt,2019-01-11 07:19:00,2019-01-11 07:19:00,0,5.43,1.0

rc_end_south,2019-01-11 07:20:00,2019-01-11 07:20:00,2,10.69,1.0

rs_end_north,2019-01-11 07:30:00,2019-01-11 07:30:00,1,5.43,1.0

y_rh,2019-01-11 07:43:00,2019-01-11 07:43:00,0,10.37,1.0

b_rh,2019-01-11 07:50:00,2019-01-11 07:50:00,0,8.6,1.0

rc_end_north,2019-01-11 07:55:00,2019-01-11 07:55:00,1,6.9,1.0

w_tt,2019-01-11 08:06:00,2019-01-11 08:06:00,0,1.63,1.0

rh_end_north,2019-01-11 08:07:00,2019-01-11 08:07:00,2,15.01,1.0

b_o,2019-01-11 08:20:00,2019-01-11 08:20:00,1,12.06,2.0

o_rs,2019-01-11 08:28:00,2019-01-11 08:28:00,1,2.03,1.0

w_bw,2019-01-11 08:32:00,2019-01-11 08:32:00,0,3.52,1.0

o_rc,2019-01-11 08:33:00,2019-01-11 08:33:00,1,5.45,1.0

rh_end_tt_4,2019-01-11 08:42:00,2019-01-11 08:42:00,0,6.51,1.0

rh_end_tt_1,2019-01-11 09:12:00,2019-01-11 09:12:00,2,3.29,1.0

w_rs,2019-01-11 09:20:00,2019-01-11 09:20:00,1,1.92,1.0

o_rc,2019-01-11 09:22:00,2019-01-11 09:22:00,0,7.93,1.0

w_rt,2019-01-11 09:25:00,2019-01-11 09:25:00,0,3.53,1.0

nature_end_west,2019-01-11 09:34:00,2019-01-11 09:34:00,2,10.21,1.0

bstub_w,2019-01-11 09:37:00,2019-01-11 09:37:00,2,7.33,1.0

b_rd_dupe,2019-01-11 09:40:00,2019-01-11 09:40:00,2,7.08,1.0

w_tt,2019-01-11 09:41:00,2019-01-11 09:41:00,0,5.24,1.0

b_rc,2019-01-11 09:44:00,2019-01-11 09:44:00,1,5.13,1.0

rt_end_south,2019-01-11 09:48:00,2019-01-11 09:48:00,0,5.56,1.0

w_gy2,2019-01-11 10:18:00,2019-01-11 10:18:00,1,7.6,1.0

w_gy2,2019-01-11 10:25:00,2019-01-11 10:25:00,1,1.58,1.0

b_tt_3_dupe,2019-01-11 10:30:00,2019-01-11 10:30:00,0,11.42,1.0

y_gy2,2019-01-11 10:32:00,2019-01-11 10:32:00,1,5.41,1.0

rd_end_south,2019-01-11 10:36:00,2019-01-11 10:36:00,2,1.71,1.0

tt_rt,2019-01-11 10:42:00,2019-01-11 10:42:00,0,3.34,1.0

v_rt,2019-01-11 10:54:00,2019-01-11 10:54:00,2,5.92,1.0

b_y,2019-01-11 10:55:00,2019-01-11 10:55:00,1,3.62,2.0

w_gy1,2019-01-11 11:03:00,2019-01-11 11:03:00,2,12.38,1.0

rs_end_north,2019-01-11 11:04:00,2019-01-11 11:04:00,0.0,14.73,2.0

v_bv,2019-01-11 11:06:00,2019-01-11 11:06:00,0,2.34,2.0

v_rh,2019-01-11 11:09:00,2019-01-11 11:09:00,0,8.78,2.0

rh_end_tt_2,2019-01-11 11:14:00,2019-01-11 11:14:00,0,8.62,2.0

o_tt,2019-01-11 11:19:00,2019-01-11 11:19:00,0,3.31,2.0

b_tt_2_dupe,2019-01-11 11:32:00,2019-01-11 11:32:00,0,9.96,2.0

g_gy1,2019-01-11 11:48:00,2019-01-11 11:48:00,0,5.11,2.0

b_v,2019-01-11 12:14:00,2019-01-11 12:14:00,0,9.3,2.0

o_rh,2019-01-11 12:16:00,2019-01-11 12:16:00,0,5.32,2.0

rt_end_north,2019-01-11 12:35:00,2019-01-11 12:35:00,0,10.6,2.0

b_bv,2019-01-11 12:39:00,2019-01-11 12:39:00,0,5.86,2.0

b_rd,2019-01-11 12:42:00,2019-01-11 12:42:00,0,10.15,2.0

b_o,2019-01-11 12:48:00,2019-01-11 12:48:00,1,5.25,2.0

b_rd_dupe,2019-01-11 12:52:00,2019-01-11 12:52:00,0,3.1,2.0

o_w_2,2019-01-11 13:08:00,2019-01-11 13:08:00,1,7.0,2.0

v_rs,2019-01-11 13:19:00,2019-01-11 13:19:00,1,7.15,2.0

y_rh,2019-01-11 13:30:00,2019-01-11 13:30:00,1,14.79,2.0

b_v,2019-01-11 13:31:00,2019-01-11 13:31:00,2,22.61,2.0

b_rs,2019-01-11 13:42:00,2019-01-11 13:42:00,1,12.78,2.0

o_rt,2019-01-12 06:08:00,2019-01-12 06:08:00,2,3.6,1.0

w_gy1,2019-01-12 06:16:00,2019-01-12 06:16:00,2,3.65,1.0

y_gy1,2019-01-12 06:30:00,2019-01-12 06:30:00,2,3.49,1.0

b_bv,2019-01-12 06:44:00,2019-01-12 06:44:00,1,5.56,1.0

b_tt_1,2019-01-12 06:55:00,2019-01-12 06:55:00,0,3.18,1.0

y_rs,2019-01-12 06:56:00,2019-01-12 06:56:00,1,7.0,1.0

v_rh,2019-01-12 07:13:00,2019-01-12 07:13:00,0,3.29,1.0

rh_end_tt_1,2019-01-12 07:35:00,2019-01-12 07:35:00,0,1.6,1.0

w_rs,2019-01-12 07:50:00,2019-01-12 07:50:00,1,1.84,1.0

b_w,2019-01-12 07:54:00,2019-01-12 07:54:00,1,3.44,1.0

rh_end_tt_2,2019-01-12 08:00:00,2019-01-12 08:00:00,0,4.83,1.0

tt_rt,2019-01-12 08:10:00,2019-01-12 08:10:00,2,8.41,1.0

g_w,2019-01-12 08:24:00,2019-01-12 08:24:00,0,3.53,1.0

b_o,2019-01-12 08:38:00,2019-01-12 08:38:00,1,5.34,1.0

v_rc,2019-01-12 08:43:00,2019-01-12 08:43:00,2,5.62,1.0

b_bw,2019-01-12 08:48:00,2019-01-12 08:48:00,0,1.81,1.0

rc_end_north,2019-01-12 08:49:00,2019-01-12 08:49:00,2,4.93,1.0

o_gy1,2019-01-12 08:54:00,2019-01-12 08:54:00,2,7.14,1.0

rh_end_tt_2,2019-01-12 09:10:00,2019-01-12 09:10:00,0,3.49,1.0

b_tt_3_dupe,2019-01-12 09:13:00,2019-01-12 09:13:00,2,7.48,1.0

o_tt,2019-01-12 09:16:00,2019-01-12 09:16:00,0,3.31,1.0

o_y_tt_end_west,2019-01-12 09:34:00,2019-01-12 09:34:00,0,3.62,1.0

w_rc,2019-01-12 09:47:00,2019-01-12 09:47:00,2,7.46,1.0

rh_end_tt_2,2019-01-12 09:55:00,2019-01-12 09:55:00,0,1.61,1.0

b_rh,2019-01-12 10:00:00,2019-01-12 10:00:00,0,6.44,1.0

rh_end_tt_2,2019-01-12 10:04:00,2019-01-12 10:04:00,0,3.23,1.0

g_rt,2019-01-12 10:30:00,2019-01-12 10:30:00,0,5.53,1.0

b_v,2019-01-12 10:37:00,2019-01-12 10:37:00,2,13.33,2.0

rd_end_south,2019-01-12 10:45:00,2019-01-12 10:45:00,2,3.22,1.0

w_gy2,2019-01-12 10:51:00,2019-01-12 10:51:00,1,1.55,1.0

o_tt,2019-01-12 10:58:00,2019-01-12 10:58:00,2,7.08,1.0

b_tt_3_dupe,2019-01-12 11:03:00,2019-01-12 11:03:00,2,11.7,1.0

b_tt_2,2019-01-12 11:06:00,2019-01-12 11:06:00,1,13.34,1.0

o_rs,2019-01-12 11:11:00,2019-01-12 11:11:00,1,9.01,1.0

bstub_w,2019-01-12 11:14:00,2019-01-12 11:14:00,1,13.35,1.0

g_w,2019-01-12 11:24:00,2019-01-12 11:24:00,1,3.53,1.0

y_rh,2019-01-12 11:39:00,2019-01-12 11:39:00,1,8.89,1.0

b_w,2019-01-12 12:06:00,2019-01-12 12:06:00,1,10.91,1.0

b_bv,2019-01-12 12:24:00,2019-01-12 12:24:00,1,5.66,1.0

w_tt,2019-01-12 12:26:00,2019-01-12 12:26:00,0,18.84,2.0

v_end_east,2019-01-12 12:29:00,2019-01-12 12:29:00,2,15.12,2.0

w_tt,2019-01-12 12:43:00,2019-01-12 12:43:00,0,1.6,2.0

b_rc,2019-01-12 12:48:00,2019-01-12 12:48:00,2,5.83,2.0

b_rt,2019-01-12 12:52:00,2019-01-12 12:52:00,0,7.03,2.0

w_rs,2019-01-12 13:01:00,2019-01-12 13:01:00,2,7.31,2.0

rt_end_north,2019-01-12 13:18:00,2019-01-12 13:18:00,0,7.03,2.0

b_v,2019-01-12 13:19:00,2019-01-12 13:19:00,2,14.12,2.0

o_gy1,2019-01-12 13:21:00,2019-01-12 13:21:00,0,8.62,2.0

b_tt_3,2019-01-12 13:31:00,2019-01-12 13:31:00,0,5.98,2.0

tt_rt,2019-01-12 13:33:00,2019-01-12 13:33:00,0,5.48,2.0

rd_end_south,2019-01-13 06:06:00,2019-01-13 06:06:00,0,5.33,1.0

rs_end_north,2019-01-13 06:09:00,2019-01-13 06:09:00,1,7.19,1.0

v_bv,2019-01-13 06:20:00,2019-01-13 06:20:00,1,2.34,1.0

rt_end_south,2019-01-13 06:21:00,2019-01-13 06:21:00,2,7.13,1.0

v_end_east,2019-01-13 06:23:00,2019-01-13 06:23:00,1,2.37,1.0

b_v,2019-01-13 06:54:00,2019-01-13 06:54:00,0,0.0,1.0

rh_end_tt_3,2019-01-13 06:57:00,2019-01-13 06:57:00,0,6.88,1.0

w_gy2,2019-01-13 07:09:00,2019-01-13 07:09:00,1,7.25,1.0

b_end_west,2019-01-13 07:30:00,2019-01-13 07:30:00,0,8.99,1.0

v_rc,2019-01-13 07:38:00,2019-01-13 07:38:00,2,12.25,1.0

b_rc,2019-01-13 07:45:00,2019-01-13 07:45:00,2,3.86,1.0

rh_end_tt_4,2019-01-13 07:50:00,2019-01-13 07:50:00,0,10.28,1.0

v_rh,2019-01-13 08:00:00,2019-01-13 08:00:00,0,9.69,1.0

y_gy1,2019-01-13 08:07:00,2019-01-13 08:07:00,2,10.4,1.0

rh_end_south,2019-01-13 08:08:00,2019-01-13 08:08:00,0,11.97,1.0

y_rc,2019-01-13 08:24:00,2019-01-13 08:24:00,2,0.0,1.0

v_rc,2019-01-13 08:25:00,2019-01-13 08:25:00,1,9.32,1.0

o_y_tt_end_west,2019-01-13 08:26:00,2019-01-13 08:26:00,0,1.92,1.0

g_rt,2019-01-13 08:45:00,2019-01-13 08:45:00,2,6.94,1.0

b_rt,2019-01-13 08:46:00,2019-01-13 08:46:00,1,5.43,1.0

rs_end_south,2019-01-13 09:03:00,2019-01-13 09:03:00,2,11.63,1.0

y_rs,2019-01-13 09:14:00,2019-01-13 09:14:00,2,0.0,1.0

b_bv,2019-01-13 09:30:00,2019-01-13 09:30:00,2,7.5,1.0

o_w_1,2019-01-13 09:34:00,2019-01-13 09:34:00,0,5.46,1.0

y_gy1,2019-01-13 09:36:00,2019-01-13 09:36:00,0,3.76,1.0

rs_end_north,2019-01-13 09:42:00,2019-01-13 09:42:00,2,3.82,1.0

rh_end_tt_2,2019-01-13 09:43:00,2019-01-13 09:43:00,1,8.46,1.0

bstub_w,2019-01-13 09:53:00,2019-01-13 09:53:00,1,2.11,1.0

rh_end_tt_3,2019-01-13 09:57:00,2019-01-13 09:57:00,1,4.77,1.0

tt_rt,2019-01-13 10:02:00,2019-01-13 10:02:00,0,8.41,1.0

g_rs,2019-01-13 10:03:00,2019-01-13 10:03:00,2,3.52,1.0

o_tt,2019-01-13 10:15:00,2019-01-13 10:15:00,1,1.63,1.0

o_rc,2019-01-13 10:25:00,2019-01-13 10:25:00,2,5.61,1.0

rh_end_north,2019-01-13 10:49:00,2019-01-13 10:49:00,1,10.02,2.0

rh_end_tt_3,2019-01-13 10:51:00,2019-01-13 10:51:00,1,9.69,1.0

rh_end_north,2019-01-13 10:56:00,2019-01-13 10:56:00,1,10.02,2.0

v_bv,2019-01-13 11:06:00,2019-01-13 11:06:00,2,5.23,1.0

v_rs,2019-01-13 11:08:00,2019-01-13 11:08:00,0,9.89,1.0

rc_end_south,2019-01-13 11:13:00,2019-01-13 11:13:00,0,12.62,1.0

b_tt_3,2019-01-13 11:31:00,2019-01-13 11:31:00,1,16.98,2.0

w_bw,2019-01-13 11:35:00,2019-01-13 11:35:00,1,8.97,2.0

w_rc,2019-01-13 11:47:00,2019-01-13 11:47:00,1,10.61,2.0

g_gy1,2019-01-13 11:51:00,2019-01-13 11:51:00,1,3.5,2.0

y_rt,2019-01-13 11:55:00,2019-01-13 11:55:00,1,5.34,2.0

b_tt_2,2019-01-13 12:24:00,2019-01-13 12:24:00,1,6.37,2.0

w_gy2,2019-01-13 12:29:00,2019-01-13 12:29:00,2,7.04,2.0

rh_end_north,2019-01-13 12:43:00,2019-01-13 12:43:00,1,7.42,2.0

rc_end_south,2019-01-13 12:50:00,2019-01-13 12:50:00,2.0,9.87,2.0

rh_end_north,2019-01-13 13:13:00,2019-01-13 13:13:00,1,1.89,2.0

o_rh,2019-01-13 13:16:00,2019-01-13 13:16:00,1,8.13,2.0

o_w_2,2019-01-13 14:06:00,2019-01-13 14:06:00,2,3.6,2.0

o_rc,2019-01-13 14:07:00,2019-01-13 14:07:00,0,12.3,2.0

b_bv,2019-01-13 14:17:00,2019-01-13 14:17:00,0,7.29,2.0

b_tt_2_dupe,2019-01-13 14:19:00,2019-01-13 14:19:00,0.0,5.38,2.0

nature_end_west,2019-01-13 14:24:00,2019-01-13 14:24:00,1,5.38,2.0

o_rh,2019-01-14 06:08:00,2019-01-14 06:08:00,0,3.21,1.0

b_o,2019-01-14 06:09:00,2019-01-14 06:09:00,1,3.74,1.0

b_rt,2019-01-14 06:19:00,2019-01-14 06:19:00,2,5.3,1.0

b_w,2019-01-14 06:30:00,2019-01-14 06:30:00,1,2.16,1.0

rh_end_tt_4,2019-01-14 06:37:00,2019-01-14 06:37:00,0,4.91,1.0

park_east,2019-01-14 06:45:00,2019-01-14 06:45:00,1,3.24,1.0

rc_end_south,2019-01-14 06:46:00,2019-01-14 06:46:00,2,10.81,1.0

